#Title : in-situ observations catalog
#Description : catalog of available in-situ observations per platform
#Project : MyOcean
#Format Version : 1.0
#Last Update : 20151217130514
#catalog_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,provider,date_update,data_mode,parameters
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_61141_20151117.nc,38.8245,38.8245,0.783667,0.783667,2015-11-17T00:00:00Z,2015-11-17T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T09:40:23Z,R, ATMP CHLT CNDC DEPH DEWT DRYT EWCT GSPD HCDT HCSP NSCT OSAT PHPH PSAL RELH TEMP VCSP VDIR VTDH WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_61499_20151117.nc,39.4928,39.4928,2.7004,2.7004,2015-11-17T00:00:00Z,2015-11-17T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T22:23:34Z,R, ATMP CHLT CNDC DEPH DEWT DRYT EWCT GSPD HCDT HCSP NSCT OSAT PHPH PSAL RELH SVEL TEMP VCSP VDIR VTDH WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_68422_20151117.nc,36.829,36.829,21.608,21.608,2015-11-17T00:00:00Z,2015-11-17T21:00:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2015-11-25T12:49:12Z,R, GPS_LATITUDE GPS_LONGITUDE DEPH PRES TEMP PSAL HCSP HCDT DOX1 CPHL ATMS DRYT WSPD GSPD WDIR VTZA VTPK VTDH VDIR
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_ADN-DWRG1_20151117.nc,45.5655,45.5655,13.248,13.248,2015-11-17T00:00:00Z,2015-11-17T23:59:59.999999999Z,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),2015-11-18T04:13:01.628Z,R, DEPH VAVT
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_ADN-DWRG2_20151117.nc,45.6995,45.6995,13.209,13.209,2015-11-17T00:00:00Z,2015-11-17T23:59:59.999999999Z,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),2015-11-18T04:13:03.385Z,R, DEPH VAVT
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_ADN-DWRG3_20151117.nc,45.688266,45.688266,13.521316,13.521316,2015-11-17T00:00:00Z,2015-11-17T23:59:59.999999999Z,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),2015-11-18T04:13:04.755Z,R, DEPH VAVT
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_ADN-E2M3A_20151117.nc,41.5277,41.5277,18.0824167,18.0824167,2015-11-17T00:00:00Z,2015-11-17T23:59:59.999999999Z,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),2015-11-18T04:13:07.514Z,R, DEPH DOXY AIRT LW ATMS PRES RELH TEMP WSPD WDIR CNDC
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_ANDRATX_20151117.nc,39.5462,39.5462,2.38539,2.38539,2015-11-17T00:00:00Z,2015-11-17T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T14:21:01Z,R, ATMP DEPH PRES TEMP
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_ATHOS_20151117.nc,39.9736,39.9736,24.7242,24.7242,2015-11-17T00:00:00Z,2015-11-17T21:00:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2015-11-26T08:52:52Z,R, GPS_LATITUDE GPS_LONGITUDE DEPH PRES TEMP PSAL HCSP HCDT ATMS DRYT WSPD GSPD WDIR VTZA VTPK VTDH VDIR
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_CALA-MILLOR_20151117.nc,39.5963,39.5963,3.38315,3.38315,2015-11-17T00:00:00Z,2015-11-17T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T22:22:32Z,R, ATMP DEPH DRYT GSPD RELH WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_CIUTADELLA_20151117.nc,39.9998,39.9998,3.83122,3.83122,2015-11-17T00:00:00Z,2015-11-17T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T22:22:54Z,R, ATMP DEPH EWCT HCDT HCSP NSCT PRES TEMP VCSP
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_CNR-ISMAR-Head-office_20151117.nc,45.6473,45.6473,13.7595,13.7595,2015-11-17T00:00:00Z,2015-11-17T06:30:00Z,ISMAR,2015-11-19T08:02:49Z,R, DEPH ATMS PRRT
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_ESPORLES_20151117.nc,39.6656,39.6656,2.5812,2.5812,2015-11-17T00:00:00Z,2015-11-17T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-09T15:41:56Z,R, ATMP DEPH DRYT GSPD RELH WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_GALFI_20151117.nc,38.9519,38.9519,1.21982,1.21982,2015-11-17T00:00:00Z,2015-11-17T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-09T15:42:06Z,R, ATMP DEPH DRYT GSPD RELH WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_LA-MOLA_20151117.nc,39.8683,39.8683,4.30957,4.30957,2015-11-17T00:00:00Z,2015-11-17T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T22:23:00Z,R, ATMP CNDC DEPH PRES PSAL TEMP
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_Molo-Sartorio_20151117.nc,45.6436,45.6436,13.7539,13.7539,2015-11-17T00:00:00Z,2015-11-17T23:59:00Z,ISMAR,2015-11-19T08:02:48Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_OBSEA_20151117.nc,41.182,41.182,1.75235,1.75235,2015-11-17T00:00:00Z,2015-11-17T23:00:00Z,SARTI Research Group. Electronics Dept. Universitat Politecnica de Catalunya (UPC),2015-11-18T02:30:54Z,R, DEPH PRES ATMS DRYT WSPD WDIR TEMP PSAL CNDC SVEL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_OOCS_20151117.nc,41.6617,41.6617,2.90667,2.90667,2015-11-17T00:00:00Z,2015-11-17T16:00:00Z,CEAB-CSIC Center for Advanced Studies of Blanes - Spanish Council for Scientific Research,2015-11-18T02:05:07Z,R, ATMP DEPH DRYT HCDT HCSP LGHT PSAL RELH TEMP WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_PARC-BIT_20151117.nc,39.6357,39.6357,2.63188,2.63188,2015-11-17T00:00:00Z,2015-11-17T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-09T14:49:20Z,R, ATMP DEPH DRYT GSPD RELH WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_PLAYA-DE-PALMA_20151117.nc,39.5043,39.5043,2.73601,2.73601,2015-11-17T00:00:00Z,2015-11-17T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T22:22:36Z,R, ATMP DEPH DRYT GSPD RELH WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_POLLENSA_20151117.nc,39.9046,39.9046,3.08847,3.08847,2015-11-17T00:00:00Z,2015-11-17T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T14:21:09Z,R, ATMP DEPH PRES TEMP
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_SA-RAPITA_20151117.nc,39.3603,39.3603,2.95326,2.95326,2015-11-17T00:00:00Z,2015-11-17T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T14:21:16Z,R, ATMP DEPH PRES TEMP
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_SARON_20151117.nc,37.61,37.61,23.569,23.569,2015-11-17T00:00:00Z,2015-11-17T21:00:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2015-11-26T14:56:39Z,R, GPS_LATITUDE GPS_LONGITUDE DEPH TEMP PSAL HCSP HCDT ATMS DRYT WSPD GSPD WDIR VTZA VTPK VTDH VDIR
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_SON-BOU_20151117.nc,39.8985,39.8985,4.07666,4.07666,2015-11-17T00:00:00Z,2015-11-17T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T22:22:40Z,R, ATMP DEPH DRYT GSPD RELH WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_VIDA_20151117.nc,45.5488,45.5488,13.5505,13.5505,2015-11-17T00:00:00Z,2015-11-17T23:30:00Z,NIB-MBS,2015-11-18T04:02:47Z,R, DEPH EWCT NSCT WSPD WDIR DRYT RELH TEMP PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151117/MO_LATEST_TS_MO_W1M3A_20151117.nc,43.8264,43.8264,9.1117,9.1117,2015-11-17T00:00:00Z,2015-11-17T18:00:00Z,CNR-ISSIA,2015-11-25T08:29:56Z,R, ATMS DEPH DRYT FLU2 GSPD HEAD LINC OSAT PRES PRRT PSAL RDIN RELH TEMP TUR6 VAVH VDIR WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151118/GL_LATEST_PR_GL_58970_20151118.nc,43.1269,43.2576,8.0682,8.22191,2015-11-18T01:18:44Z,2015-11-18T21:53:30Z,INSU  Institut National des Sciences de l'Univers,2015-12-01T16:13:01Z,R, PRES CNDC TEMP_DOXY CDOM TEMP PSAL
